49728,妊娠中から
49737,妊娠中から、
49738,妊娠中の対策として、妊娠していない時から
49739,妊娠中期から
49740,妊娠中期に入ってから、
49741,妊娠初期から
49746,妊娠前から
49752,妊娠前より
49753,妊娠時期から
49754,妻が胆のうを摘出してから
49755,始まってから
49758,子どもが卒乳した頃から、
49759,子どもが生まれてから
49760,子どものころから
49762,子どもの頃から
49777,子どもの頃から、
49779,子どもをおろしてから、
49780,子どもを産んでから
49781,子作りを始めてから
49782,子作りを始めてから、
49783,子供2人連れていたのに身動きが取れなくなってから
49784,子供ができたのがわかった時から
49785,子供が幼稚園に通うようになってから
49786,子供が生まれてから
49787,子供のころから
49795,子供のころから、
49796,子供の時から
49808,子供の頃から
49841,子供の頃から、
49855,子供の頃より
49857,子供を8ヵ月前に帝王切開で出産してから、
49858,子供を出産してから
49859,子供を出産してから、
49860,子供を産む前から、
49862,子供を産んでから
49866,子供を産んでから、
49867,子供時代から
49868,子育てを始めてから
49870,学校を卒業してから、
49871,学校保健法の目安の休養期間より
49872,学生の頃から
49878,学生の頃から、
49879,学生時代から
49883,学生時代から、
49885,安定期に入ってから
49889,家の階段の一番上から
49890,家族で出かけた際に子供を長時間だっこしてから、
49893,寒くなってから
49894,寒くなってきてから
49895,寝つきが悪く、寝床に着いてから
49897,寝てから
49900,小3の後半から
49901,小さいころから
49912,小さいころから、
49913,小さい時から
49924,小さい頃から
49957,小さい頃から、
49962,小さなころから
49963,小さなイボのようなものが生まれた時から
49964,小さな頃から
49966,小学4年生から
49967,小学5年生くらいから、
49968,小学校3年生の頃から、
49970,小学校4年の頃から
49974,小学校に入る前から
49975,小学校のころから
49976,小学校の時から、
49980,小学校の頃から、
49981,小学校中学年ぐらいから
49983,小学校中学年ごろから
49987,小学校高学年から
49988,小学校高学年の頃から
49989,小学生くらいの頃から
49992,小学生になってから
49993,小学生のころから
49996,小学生のころから、
50000,小学生のころより
50002,小学生の時から
50009,小学生の時に初めて生理が来てから、
50010,小学生の頃から
50025,小学生の頃から、
50026,小学生低学年程の頃から
50027,小学４年生から
50028,小学５年生ぐらいから
50029,小学６年生の時から
50030,少しお茶を飲んでから
50038,少し前から
50047,少し前から、
50050,少し家事などをしてから
50051,少し経ってから
50052,就職をしてから
50053,尿意を感じてから
50055,尿意を感じてから、
50056,布団に入ってから
50065,布手袋をしてから
50066,帝王切開で出産してから
50067,常日頃から
50068,平成28年11月頃より、
50069,平成28年4月より
50070,平成２６年７月３日より
50072,年が明けてから、
50073,年明けから
50076,年明けくらいから
50077,年末から
50083,年末ぐらいから
50084,年末辺りから
50087,幼いころから
50089,幼いころから、
50090,幼い頃から
50102,幼い頃から、
50107,幼少の頃から
50110,幼少の頃より
50111,幼少時代から
50112,幼少期から
50132,幼少期から、
50133,幼少期の頃から
50134,幼少期より
50137,幼稚園に通いはじめてから
50138,幼稚園の頃から
50139,床に10分ぐらい座ってから
50140,引っ越しして静岡県の富士宮に来てから
50141,引っ越してから
50142,引っ越し母乳が終わった頃から
50145,当初から
50146,当初より
50149,当時より
50150,後期に入ってから
50151,心療内科に通院して、投薬治療を始めてから
50152,心臓の穴がふさがらなかった場合大きくなってから
50153,心臓の鼓動がある時から
50154,忙しくなった頃から
50155,思い始めてから
50156,思春期の時期から
50157,急に異常な尿意が襲ってきて
50162,感覚がなかった時より
50163,成人した頃から
50164,授乳が終わってから
50165,排卵日あたりから
50172,排卵日前後から
50173,排卵時から
50174,改善方法や日頃から
50175,数か月ほど前から、
50177,数か月前から
50181,数か月前から、
50182,数か月後から
50187,数ヶ月ほど前から
50188,数ヶ月前から
50212,数ヶ月前から、
50221,数ヶ月前より、
50223,数ヶ月頃から
50227,数年ほど前から、
50229,数年前あたりから
50230,数年前から
50334,数年前から、
50351,数年前より
50356,数年前より、
50357,数年前右ひじを強打してから、
50358,数度、一年ほど前から
50359,数日から
50362,数日前から
50380,数日前から、
50382,数日前に排便をしてから
50383,数日前より
50387,数日後より
50388,数秒から
50392,数週間前から
50399,断薬から２週間ほどしてから、
50400,新しい仕事を始めてから
50401,日々仕事から
50404,日ごろから
50409,日ごろからから
50410,日により
50414,日中から
50417,日中寝るようになってから
50418,日中眠かったり、家に帰ってから
50419,日付が変わってから、
50420,日常から
50421,日曜から
50424,日本に来てから
50425,日本へ帰ってきて3日ほど経ってから
50426,日頃から
50454,早い時期から
50455,昔、教室で恥ずかしい思いをしてから、
50456,昔から
50566,昔から、
50572,昔より
50578,春先から
50580,昨夜から
50584,昨年10月より、
50585,昨年11月あたりから、
50587,昨年11月から
50589,昨年11月くらいから
50590,昨年11月より、
50591,昨年11月頃から
50593,昨年11月頃から、
50595,昨年12月から
50598,昨年12月くらいから、
50599,昨年1月の臨月の時から
50600,昨年2月頃より
50601,昨年5月に仮面ライダーゴーストで、人は絶対に死ぬという内容を見てから、
50602,昨年5月末から
50603,昨年6月頃から
50604,昨年8月から
50605,昨年あたりから
50608,昨年あたりから、
50609,昨年から
50632,昨年から、
50637,昨年の10月くらいから、
50639,昨年の12月から
50640,昨年の12月頃から、
50641,昨年の1月より
50642,昨年の4月から
50643,昨年の6月から
50644,昨年の7月中頃から
50645,昨年の8月頃から
50646,昨年の9月ごろから
50647,昨年の9月頃より
50649,昨年の冬頃から
50650,昨年の夏ころから、
50651,昨年の夏頃から
50653,昨年の夏頃から、
50655,昨年の年末より、
50658,昨年の秋頃から
50659,昨年の１０月から
50660,昨年の７月から
50661,昨年の７月頃より、
50662,昨年の８月から、
50663,昨年より
50668,昨年一月から、
50669,昨年冬頃から
50670,昨年夏頃から
50671,昨年末から
50679,昨年末くらいから
50680,昨年末くらいから、
50682,昨年末ごろから
50683,昨年末より
50684,昨年末頃から
50685,昨年末頃から、
50687,昨年秋頃から
50689,昨年辺りから
50691,昨年頃から
50695,昨年１２月頃から
50696,昨日あたりから
50698,昨日から
50737,昨日から、
50739,昨日の夕方から
50740,昨日の朝から
50744,昨日より
50745,昨日夕方から
50747,昨晩から
50753,昼から
50758,昼前辺りから
50760,昼過ぎから
50761,昼間より
50762,時々世界から
50763,時から
50764,時により
50765,時より
50767,時より、
50768,時期1週間前から
50771,時期:半年以上前から
50774,時期やアルコールを飲まない子供の頃から
50775,普段から
50842,普段より
50850,暗くなり始めてから
50852,更年期の年齢に入ってから、
50853,最後に検査を受けてから
50854,最後に生理が来てから
50855,最後の生理(11/18)から
50856,最近から
50857,最近より
50859,最近以前より
50861,最近前より
50862,最近夜布団に入ってから
50863,最近寒くなった頃から、
50864,最近年を取ってから
50865,最近数ヶ月前くらいから
50867,最近日曜日の朝から
50872,服用直後から
50873,朝おきてから
50874,朝から
50898,朝入浴した時により
50900,朝方から
50901,朝目覚まし時計の時間より
50902,朝起きた時から
50906,朝起きてから
50910,木曜日から
50911,本当に早い時期から
50912,本日夕方から、
50913,本格的に心療内科へ行き始めてから
50914,来月17日から、
50915,様子を見てもう少し成長してから
50916,様子見てから
50917,次の予定日から
50918,次の日から
50921,次回から
50922,止まってから
50923,正常範囲とよばれる周期から
50924,正月より
50926,正月明けから
50929,正月（元旦）にカニを食べてから
50930,歩き出してから
50938,母乳育児をやめてから
50939,毎回予定日から
50940,毎年2月頃から
50942,毎日、眠ってから
50944,毎日とても憂鬱で子供を保育園に送ってから
50945,毎日上司から
50948,毎日昼の12時頃から
50949,毎日朝から
50951,毎日朝五時から
50952,毎日８時間から
50954,毎月生理一週間前から
50955,気がついてから
50956,気にする年になってから
50957,気になりだしてから
50959,気になるのが妊娠してから
50960,気候が暖かくなり始めてから、
50964,治まってから
50965,海外旅行から戻ってから
50966,消化力が落ちてるのでしょうか？
50968,深夜から
50969,湯上りの着替え時など少し経ってから
50971,漢方薬をやめてから
50972,潜伏期間が発症してから
50979,無理なダイエットをしてから
50981,煙草を半年前にやめてから
50982,牛乳が大好きで小さい頃から
50983,物心ついたころから
50984,物心ついたころから、
50985,物心ついた時から
50986,物心ついた頃から
50990,特にここ7年ほど前から、
50991,特にしゃがんでから
50992,特に寒くなってから
50993,特に朝方起床してから
50994,特に生理前、1週間前くらいから
50997,環境が変わったこと、妊娠してから
50998,環境が変わってから
50999,生まれたころから
51000,生まれた時から
51006,生まれた時から、
51007,生まれてから
51016,生姜や根菜など体を温める食材を意識して取り入れるようになってから
51017,生後1か月頃から
51018,生後1ヶ月ごろから
51019,生後2か月半から
51020,生後4か月頃から
51021,生後5ヶ月の時から
51025,生後三カ月ごろから、
51026,生後二週間経たない頃から
51027,生後１ヵ月ごろから
51028,生後２ヶ月くらいから
51029,生理2週間前から
51031,生理が再開したころから
51032,生理が再開してから
51033,生理が初日に来てから
51034,生理が始まったころから
51035,生理が始まった時から
51036,生理が始まった頃から
51038,生理が始まってから
51042,生理が始まってから、
51043,生理が来るはずの日(12/20ごろ)から、
51044,生理が来る前から
51048,生理が終わって数週間経ってから
51049,生理になりはじめた年から
51050,生理になる2日前から
51051,生理の1～2週間ほど前から
51053,生理の１週間ほど前から
51054,生理の２週間前くらいから
51055,生理一週間前位から
51056,生理不順
51059,生理不順、3年ほど前から、
51060,生理予定日から
51068,生理前から
51074,生理前の二週間くらい前から
51075,生理前より
51076,生理前数日前から
51077,生理前日から
51078,生理周期より
51079,産まれた時から
51080,産まれてから
51083,産前から
51086,産前より
51087,産後1ヶ月頃から
51088,産後2か月ごろから
51089,産後2年後に生理が再開してから、
51090,産後5ヶ月くらいから
51091,産後7ヶ月くらいから
51092,産後8ヶ月も経ってから
51093,産後から
51104,産後まで待ってから
51105,産後三ヶ月から
51106,産後生理が再開してから
51107,産後約二ヶ月後から
51108,留学してから
51109,異動になった時から
51113,病気が分かってから
51114,病院に行ってから
51115,症状が出てから
51116,症状が出始めてから
51117,症状が良くなり、今まであった網膜の剥離（数ミクロンですが）が今年になってから
51118,症状が表れてから
51119,症状を意識しだしてから
51121,痛い
51124,痩せてから
51125,痺れる時は朝起きてから、
51126,発症してから
51127,発見当初より
51128,白いつぶつぶが生まれた時から
51129,皮膚科に通っていた時から
51130,直径一センチ弱くらいから
51131,直後から
51132,直後の空き巣被害に遭ってから、
51136,睡眠の質が低いのかここ半年から
51137,睡眠後２時間から
51141,社会人になってから
51147,社会人になってから、
51152,社会人になり徹夜をするようになってから、
51153,私が気付きだしてから
51154,私のアレルギーが発覚する以前から
51155,私自身１８歳ぐらいから
51156,秋頃から
51165,移植してから
51167,空いた時間もないので自覚してから
51169,立ち上がってから
51170,第二子を出産してから
51171,第２子を出産してから
51172,精神安定剤を飲んでから、
51177,約10ヶ月前から、
51178,約10年前から
51179,約11年ほど前から
51181,約12年前から、
51182,約1か月前から、
51183,約1ヶ月前から
51184,約1年ほど前から、
51187,約1年前から
51189,約1年前から、
51190,約1年半ぐらい前から
51191,約1週間前から
51192,約2か月前から
51193,約2年ほど前から
51194,約2年前くらいから
51195,約2週間ほど前から
51196,約2週間前より、
51198,約3ヵ月前から
51199,約3年くらい前から、
51200,約3年ほど前から
51201,約5年前から、
51202,約8年前から、
51204,約一年前から
51205,約一年前から、
51207,約三年前から、
51208,約五年ほど前から、
51209,約半年前から
51211,約１０年ほど前から
51212,約２年前から
51216,約３年前から
51218,約３週間前から、
51219,約７年前から
51220,紫外線療法を行っているクリニックを紹介され、その治療を始めてから
51221,結婚してから
51224,結婚当初から
51225,結婚後すぐに父がなくなってから
51226,結婚後子作りを始めてから、
51227,結構前から
51231,結構長く寝てから
51232,翌年から
51235,翌月から
51236,考えられますか？日頃から
51237,自宅に帰ってから
51238,良くあった事ですが…半月前辺りから
51243,若いころから
51246,若い時から
51247,若い頃から
51252,若い頃から、
51254,若い頃より
51258,茶おりがでてから
51259,茶色い血がおりものと一緒に出てきてから
51261,著しく下がり聞きとれないことがある等といった症状が自覚してから
51263,薬を変えてから
51265,薬を飲み始めてから
51267,薬を飲み終わってから、
51268,薬を飲んでから
51269,薬を飲んでベッドに入ってから
51271,虐めにあってから
51272,血液検査の結果ヒトパルボB19の数値より
51273,行けなかった日から
51275,行った直後から
51281,規則正しい生活（運動不足など）を送っていないからだと以前医師に言われてから
51282,視力が落ちてきた時から
51283,親知らずが出来てから
51284,親知らずが表面にで出してから、
51290,診断されてから
51293,診断をもらう前から
51295,診断を受けた時から
51296,診断前から
51297,試す前から
51298,負担のかかる運動をすると大抵、夜になってから
51300,赤ちゃんなので大人と同じように生活できるようになってから
51301,起きてから
51305,転職してから
51306,退院してから
51309,退院後2ヶ月以上が経った頃から、
51310,途中から
51315,週2から
51316,遊園地から帰ってきてから、
51317,遺伝性で発症してから
51318,避妊具を子宮内につけてから
51319,酷い時より
51320,金曜日から
51323,長時間残業とノルマの重圧で寝られない日々が続いてから、
51324,長男の赤ちゃんの時より
51325,閉経が近いのでしょうか？20代の頃から
51326,関係が終わってから
51327,関係してるのでしょうか？
51330,陰部の臭いについて
51332,陰部の袋部分が高校に入ってから
51333,険悪(入社当初から
51334,階段（コンクリート製）6段ほどから
51335,雑誌で見てから
51338,離婚)
51340,離婚を経験してから
51342,電車やバス）に乗車してから、
51343,顕微鏡を使う仕事をしてから
51345,飛行機や電車、バスなどの乗り物にのり、沖縄に帰ってきてから、
51346,食事をしてしばらく経ってから
51347,食事中から
51348,食後30分から
51349,飲み始めてから
51350,飲み始めてから、
51351,高く上げ続けている時やより
51352,高校2年生の時から、
51355,高校なってから
51357,高校の時から
51361,高校の頃から
51362,高校を卒業してから、
51363,高校を卒業し就職してから、
51365,高校三年生あたりから、
51366,高校二年辺りから
51367,高校卒業した頃から、
51368,高校卒業して田舎から都会に出て来てから、
51369,高校卒業後から
51370,高校時代から
51373,高校生くらいの頃から
51377,高校生になってから
51380,高校生のころから
51381,高校生の時から
51384,高校生の頃から
51396,高校生の頃から、
51400,高校生の頃くらいから、
51404,（24時から
51408,（300～400）、２、３年前から
51409,（3ヶ月前ぐらい）から
51410,（5月、6月、11月、1月）
51412,（8時から
51415,（三年前くらい）から、
51416,（今から
51417,（強いお薬に変更する場合）
51422,）一年ほど前から
51423,＋2.5から
51424,０才の頃から
51425,１~2年くらい前から
51426,１〜２年ほど前から、
51427,１から
51429,１か月くらい前から
51430,１か月ほど前から
51431,１か月ほど前より
51432,１か月前から
51435,１ヶ月から
51436,１ヶ月くらい前から
51438,１ヶ月くらい前から、
51439,１ヶ月ぐらい前から、
51441,１ヶ月ほど前から
51443,１ヶ月ほど前から、
51446,１ヶ月以上前から
51447,１ヶ月位前から
51449,１ヶ月前から
51452,１ヶ月前くらいから
51453,１ヶ月程前から
51456,１ヶ月程前から、
51457,１回も行かず、家に帰ってきてから
51458,１年くらい前から
51459,１年くらい前から、
51462,１年ぐらい前から、
51463,１年ほどから
51464,１年ほど前から
51475,１年ほど前から、
51476,１年以上前から、
51477,１年位前から
51478,１年前から
51487,１年前くらいから
51488,１年前ぐらいから、
51489,１年前ほどより
51490,１年前より
51491,１年前程から、
51492,１年半ほど前から
51493,１年半前に次男を出産してから
51494,１年程前から
51498,１月から
51499,１月ごろから
51500,１月上旬から
51502,１歳になった頃から
51503,１歳を過ぎてから
51504,１歳半検診の頃から
51508,１週間くらい経ってから、
51509,１週間ほど前から
51514,１週間ほど前から、
51516,１週間位前から
51518,１週間前から
51523,１週間前くらいから、
51524,１週間前ほどから、
51527,１週間前より
51528,１週間程前から
51530,１週間頃前から
51531,１．０から
51533,１０から
51534,１０代から
51535,１０代のころから
51536,１０代前半から
51537,１０年くらい前から
51538,１０年くらい前から、
51539,１０年ほど前から
51542,１０年以上前から
51543,１０年前から
51544,１０年前から、
51545,１０年前に第３児を出産してから
51546,１０年程前から
51547,１０数年前から
51548,１０日前から
51549,１０月から
51551,１１月頃から、
51552,１２年前から
51553,１２月から
51554,１２月頃から
51556,１４歳頃から
51557,１５年くらい前から
51558,１５年前ぐらいから
51559,１８の時から
51560,１８歳ぐらいの頃から
51561,１８歳の頃から
51562,１９歳頃から
51566,２、３か月前から
51567,２、３ヶ月から
51569,２、３ヶ月前から
51570,２、３年前から
51576,２〜３年前から
51577,２〜３日前から、
51578,２か月ほどほど前から
51579,２か月ほど前から
51580,２か月前から
51582,２ヶ月ぐらい前から
51584,２ヶ月ほど前から
51587,２ヶ月前から
51589,２年くらい前から
51592,２年くらい前から、
51593,２年ぐらい前から、
51597,２年ほど前から
51603,２年ほど前から、
51605,２年前、長女を出産してから、
51607,２年前から
51612,２年前くらいから
51613,２年程前から
51616,２日後あたりから
51618,２月に入ってから
51619,２月初めの頃より、
51620,２歳から
51621,２歳になった頃くらいから
51622,２歳の頃から
51623,２歳を過ぎたころから、
51624,２歳６ヶ月の息子が朝起きてから
51626,２週間くらい前から
51627,２週間ほど前から
51632,２週間ほど前から、
51634,２週間位前から
51635,２週間前から
51637,２週間前に性交渉してから
51638,２，３年前から
51640,２－３か月前から
51641,２０代ごろから
51642,２０代の頃から
51643,２０年位前から
51644,２０年前から
51646,２０年前ぐらいから
51647,２０年程前から
51648,２０日から
51649,２０時から
51651,２０歳くらいから
51652,２０歳になった頃から
51653,２０１５年９月から、
51654,２～３か月前から
51656,２～３か月前より
51658,２～３ヶ月位前から
51659,２～３ヶ月程前から
51660,２～３年ほど前から、
51662,２～３年前から
51663,２～３年前から、
51665,３、４年前から、
51666,３〜４年前から
51668,３か月くらい前から
51669,３か月前から
51676,３か月前から、
51677,３か月前くらいから
51679,３か月前頃から
51680,３カ月前から
51681,３ヶ月くらい前から
51683,３ヶ月くらい前から、
51684,３ヶ月ぐらい前から
51685,３ヶ月ほど前から
51687,３ヶ月ほど前から、
51689,３ヶ月前から
51694,３ヶ月程前から
51695,３ヶ月頃から
51696,３年くらい前から
51697,３年ぐらい前から、
51698,３年ほど前から
51703,３年ほど前から、
51707,３年以上前から
51708,３年前から
51712,３年前くらいから
51713,３年前くらい前から、
51714,３年前ぐらいから、
51715,３年前にぎっくり腰をしてから、
51716,３年前より
51717,３年前より、
51718,３年程前から
51719,３年程前から、
51720,３才くらいから
51721,３日から
51722,３日ぐらい前から
51724,３日ほど前から
51726,３日前から
51729,３日前で前回の生理が終わってから
51730,３日前位から
51731,３月１１日から
51732,３歳ぐらいから
51734,３歳ごろから
51735,３歳になった頃から、
51739,３番目が生まれてから
51740,３週間程前から
51741,３，４年前より
51743,３０代になってから
51744,３０代後半から
51745,３０代後半から、
51746,３０歳になったころから
51747,３０歳を過ぎた頃から
51748,３５歳頃から、
51749,３９歳の頃から
51750,３ｃｍから
51751,４~５年前から
51752,４、５年ほど前から
51753,４か月ほど前から、
51754,４カ月頃から
51755,４ヶ月ごろから
51756,４ヶ月前から
51757,４年ほど前から
51758,４年ほど前から、
51759,４年前から
51760,４年前ほどから
51761,４年前頃から、
51764,４日前から
51765,４月から
51769,４歳から
51770,４歳になる娘。約２年前から
51771,４，５年前から
51773,４０代になってから
51774,４～５ほど前から
51775,５、６年前から
51776,５ヶ月前ほどから
51777,５年ほど前から
51786,５年ほど前から、
51787,５年位前から
51788,５年前から
51791,５年前ぐらいから
51792,５年前ほどから
51793,５年前より
51794,５年程前から
51796,５月以降から
51798,５０歳を過ぎたころから、
51799,５３キロから
51800,５～６年ほど前から
51804,６年前から
51806,６年前に持病(SLE)を発症してから、
51807,６月くらいから
51809,６月ごろから
51810,６歳男子　1か月くらい前から
51811,７月から
51812,７，８年前から
51815,８年程前から
51816,８時３０分から
51817,８月下旬から
51818,９月に出産してから、
51820,９歳ごろから
51821,：３カ月ほど前から
